@relation 'resume_p2final-weka.filters.unsupervised.attribute.Remove-R1,3,5,6,7,9-weka.filters.unsupervised.attribute.NumericToNominal-R4'

@attribute salary_last numeric
@attribute workmonth numeric
@attribute salary_exp numeric
@attribute position {1,2,3,4,5}

@data
4001,71,6001,3
8001,67,10001,3
8001,75,10001,3
4001,81,4001,3
6001,38,4001,3
6001,118,10001,3
8001,82,15000,3
15000,119,15000,3
10001,23,15000,3
2001,23,2001,3
2001,42,2001,4
8001,79,10001,3
6001,12,8001,3
10001,47,10001,3
10001,10,10001,3
8001,75,8001,2
4001,24,4001,3
2001,55,4001,3
2001,29,4001,3
4001,29,2001,3
2001,41,10001,3
6001,65,10001,3
2001,16,2001,3
6001,44,6001,3
2001,7,2001,3
2001,20,2001,3
6001,37,6001,3
4001,22,6001,3
15000,32,15000,3
15000,8,15000,3
6001,60,8001,3
4001,110,4001,3
10001,75,15000,3
15000,96,15000,3
10001,78,10001,3
2001,20,2001,3
6001,28,6001,3
4001,37,4001,3
4001,9,2001,3
2001,14,2001,3
8001,49,10001,3
8001,45,8001,3
8001,67,6001,3
4001,147,4001,3
2001,32,4001,3
8001,140,6001,4
2001,17,2001,3
2001,12,4001,3
2001,38,2001,3
2001,35,2001,3
4001,46,4001,3
2001,66,2500,3
2001,59,2001,3
2001,29,2001,3
2001,18,2001,3
8001,37,8001,3
4001,51,4001,3
2001,9,2001,3
6001,50,6001,3
2001,8,2001,3
2001,11,2001,3
2001,2,4001,3
8001,81,8001,3
2001,70,4001,3
4001,48,4001,3
2001,95,2001,3
2001,17,2001,3
2001,8,4001,3
4001,46,4001,3
2001,18,2001,3
15000,98,6001,4
8001,49,8001,3
4001,69,6001,3
4001,71,4001,3
2001,31,4001,3
2001,36,3000,3
4001,78,4001,4
2001,8,2001,3
4001,3,4001,3
6001,22,10001,3
2001,39,4001,3
2001,7,2001,3
2001,16,2001,3
4001,44,2001,3
2001,4,2001,3
2001,50,4001,3
2001,9,4001,3
6001,29,8001,3
10001,70,10001,3
10001,192,10001,3
4001,51,6001,3
4001,48,4001,3
2001,16,2001,3
4001,31,2001,3
4001,33,6001,3
4001,80,4001,3
6001,23,6001,3
10001,54,15000,3
6001,47,6001,3
10001,163,6001,3
2001,119,2001,3
4001,20,6001,3
4001,59,4001,3
6001,35,6001,3
2001,34,4001,3
2001,47,2001,3
8001,43,8001,3
2001,39,8001,3
8001,52,8001,4
4001,89,4001,3
6001,42,6001,3
2001,52,4001,3
4001,2,4500,3
2001,75,4001,3
4001,38,4001,3
2001,25,2001,3
2001,28,2001,3
2001,10,4001,3
2001,62,2001,3
2001,25,2001,3
4001,18,4001,3
4001,101,4001,3
4001,19,4001,3
6001,33,4001,3
2001,23,2001,3
4001,7,4001,3
2001,9,2001,3
4001,46,4500,3
6001,8,4001,3
2001,23,4001,3
4001,53,6001,3
4001,25,4001,3
2001,49,2001,3
4001,98,4001,4
4001,33,4001,3
4001,20,4001,3
4001,15,10001,3
4001,5,4001,3
2001,11,2001,3
6001,57,2001,2
2001,8,2001,3
2001,27,4001,3
2001,7,2001,3
2001,4,4001,3
4001,29,4001,3
4001,9,2001,3
2001,43,4500,3
2001,19,2001,3
2001,31,4001,3
4001,12,2001,3
4001,27,4001,3
2001,22,2001,3
2001,43,2001,3
2001,58,2001,3
2001,53,4001,3
4001,18,6001,2
10001,61,8001,3
4001,19,4001,3
2001,37,4001,3
2001,48,2001,3
2001,34,4001,3
2001,9,2001,3
2001,20,2001,3
2001,58,4001,3
4001,16,4001,3
2001,21,2001,3
4001,11,4001,3
4001,54,2001,3
4001,84,4001,3
4001,73,4001,3
4001,127,2001,3
4001,50,2001,3
4001,15,2001,3
10001,6,4001,3
2001,19,2001,3
4001,37,4001,3
4001,50,4001,3
2001,80,4001,3
4001,39,4001,3
4001,78,4001,3
4001,85,2001,2
2001,18,2001,3
2001,4,2001,3
2001,36,4001,3
4001,27,6001,3
15000,292,10001,3
8001,33,8001,3
4001,94,2001,3
2001,42,2001,3
2001,81,6001,3
2001,32,4001,3
2001,45,2001,3
2001,22,3000,3
2001,21,2001,3
6001,93,8001,3
2001,34,2001,3
2001,39,2001,3
2001,204,2001,3
6001,10,6001,3
6001,87,4001,3
4001,145,6001,4
2001,18,2001,3
4001,75,4001,3
2001,11,2001,3
4001,180,6001,3
2001,101,2001,3
2001,157,2001,3
4001,30,2001,3
2001,12,4001,2
4001,16,6001,3
4001,19,4001,3
8001,39,4001,3
2001,4,2001,3
4001,84,4001,3
2001,9,2001,3
4001,44,4001,3
6001,63,8000,3
6001,13,6001,3
2001,22,2001,3
15000,196,15000,4
6001,3,4001,3
8001,72,8001,3
6001,107,6001,3
4001,22,2001,3
2001,15,2001,3
2001,34,4001,3
2001,12,2001,3
2001,13,4001,3
6001,43,8001,3
2001,12,4001,3
4001,63,2001,3
6001,30,8001,3
6001,12,6001,3
8001,42,10001,3
6001,78,6001,3
2001,22,2001,3
2001,9,4001,3
4001,69,6001,3
4001,55,6001,4
2001,34,4001,3
2001,14,4001,3
4001,20,4001,3
4001,16,3000,3
2001,51,2001,3
10001,167,15000,3
8001,30,6001,4
2001,34,2001,3
2001,111,2001,3
4001,134,6001,4
4001,29,4001,3
2001,14,2001,3
2001,42,2001,3
2001,49,2001,3
4001,16,4001,3
2001,21,2001,3
4001,99,4001,3
4001,27,4001,3
6001,20,6001,3
6001,33,4001,3
4001,23,3000,3
2001,335,2001,3
2001,18,2001,3
2001,28,4001,3
2001,42,2001,3
4001,9,4001,3
2001,6,2001,3
4001,12,4001,3
2001,84,2001,3
8001,54,10001,3
2001,33,2001,2
2001,79,2001,2
2001,2,2001,3
2001,117,2001,3
10001,32,8001,3
2001,13,4001,3
4001,44,6001,3
2001,4,4001,3
4001,95,4001,3
4001,35,4001,3
2001,89,2001,2
4001,38,6001,3
4001,38,4001,3
2001,3,2001,3
4001,48,6001,3
6001,73,8001,3
4001,74,4001,3
2001,7,4001,3
4001,98,10001,4
4001,27,4001,3
2001,24,3000,3
2001,24,6001,3
4001,180,6001,3
2001,11,4001,3
4001,27,4001,3
4001,15,4001,3
2001,8,2001,3
4001,50,4001,3
6001,39,6001,3
2001,7,2001,3
2001,17,2001,2
2001,12,2001,3
2001,71,2001,3
2001,18,4001,3
2001,24,2001,3
2001,37,4001,3
2001,35,6001,3
8001,220,8001,3
4001,79,6001,3
8001,35,10000,3
4001,19,10001,4
4001,54,4001,3
8001,37,8001,3
8001,55,10001,3
4001,93,8001,4
4001,8,2001,3
2001,17,2001,3
2001,23,2001,3
2001,6,2001,3
2001,1,2001,3
2001,12,2001,3
4001,22,2001,3
2001,39,2001,3
8001,6,8001,3
4001,31,4001,3
10001,99,10001,3
6001,50,4001,3
8001,127,8001,3
6001,20,8001,3
2001,7,6001,3
6001,63,8001,3
4001,12,8001,3
2001,69,4001,3
4001,39,8001,3
4001,38,6001,3
2001,38,4001,3
2001,25,2001,3
6001,21,8001,3
2001,12,4001,3
4001,32,4001,3
4001,80,4001,3
4001,26,6001,3
2001,15,3000,3
2001,48,2001,3
2001,32,2001,3
2001,100,3000,4
10001,32,6001,4
2001,1,2001,3
2001,124,2001,3
2001,41,2001,3
2001,1,2001,3
4001,15,6001,3
6001,137,6001,3
2001,8,4001,3
2001,55,2001,3
2001,15,2001,3
4001,26,4001,3
6001,40,4001,3
2001,15,4001,3
2001,21,2001,3
2001,57,2001,3
4001,9,4001,3
2001,44,2001,3
2001,7,4001,3
2001,61,6001,3
2001,6,2001,3
2001,68,4001,3
8001,24,8001,3
2001,26,2001,3
8001,114,8001,3
2001,24,6001,4
4001,28,4001,3
2001,6,2001,3
2001,9,2001,3
4001,64,6001,3
2001,21,2001,3
6001,160,8001,3
2001,37,2001,3
2001,4,2001,3
2001,19,2001,3
2001,101,2001,3
8001,38,4500,3
4001,12,4500,3
2001,2,2001,3
2001,41,2001,3
2001,29,2001,2
10001,121,10001,3
2001,18,4001,3
2001,57,4001,3
2001,39,2001,3
6001,37,6001,3
4001,119,4001,3
4001,34,4001,3
4001,124,4001,3
2001,3,2001,3
2001,170,4001,2
4001,47,2001,3
8001,120,10001,3
2001,172,4001,3
4001,97,4001,3
10001,182,15000,3
4001,31,6000,3
8001,103,10001,3
4001,64,4001,3
10001,88,6001,3
4001,238,10001,3
4001,96,6001,3
6001,114,6001,3
8001,64,8001,4
4001,51,4001,3
4001,44,6001,3
2001,6,3000,3
2001,2,2001,3
4001,15,6001,3
2001,17,2001,3
2001,9,2001,2
2001,80,2001,3
2001,19,2001,3
2001,26,2001,3
4001,38,6001,3
2001,8,2001,3
10001,73,15000,3
6001,78,8001,3
4001,43,6001,3
2001,20,2001,3
10001,128,15000,4
4001,10,4001,3
2001,9,4001,3
6001,60,8001,3
8001,6,10001,3
2001,0,4001,3
2001,126,2001,3
6001,54,6001,3
2001,11,8001,3
4001,47,6001,3
6001,132,10001,3
6001,3,8001,3
2001,1,2001,2
2001,31,4001,3
6001,52,6000,3
2001,27,2001,3
6001,12,6001,3
2001,37,3000,3
2001,8,4001,3
2001,28,4001,3
4001,4,2001,3
4001,36,4500,3
4001,24,4001,4
6001,21,6001,3
2001,20,2001,3
6001,81,6001,3
2001,12,4001,3
2001,19,4001,3
2001,39,4001,3
4001,22,6001,3
2001,40,2001,3
10001,55,6001,3
2001,4,2001,3
2001,51,2001,3
2001,148,4001,3
2001,30,2001,3
6001,15,6000,3
2001,65,2001,3
2001,28,2001,2
4001,147,4001,2
2001,18,4001,3
2001,6,2001,3
2001,18,4001,3
2001,26,4001,3
2001,1,2001,3
2001,23,2001,3
2001,42,2001,3
2001,17,4001,3
2001,2,2001,3
2001,40,2001,3
2001,12,2001,3
2001,35,2001,3
2001,5,2001,3
4001,63,3000,3
4001,8,4001,3
2001,74,2001,3
4001,98,6001,3
2001,4,2001,2
4001,59,4500,3
2001,10,2001,3
4001,66,4500,3
2001,19,2001,3
6001,3,6001,3
4001,17,2001,3
2001,27,4001,3
8001,59,4500,3
4001,71,6001,3
2001,1,2001,3
2001,12,2001,3
6001,67,4500,3
2001,1,2001,3
2001,2,2001,3
3501,20,4500,3
4001,54,10000,3
4001,19,3000,3
2001,3,4001,3
6001,11,4500,3
8001,88,8001,3
2001,10,2001,3
15000,57,10001,3
4001,19,4001,3
6001,18,6001,3
4001,27,4001,3
2001,1,2001,3
6001,52,6500,3
4001,103,6001,3
2001,2,3000,3
2001,12,2001,3
8001,99,10001,3
4001,19,2001,3
2001,21,2001,3
4001,74,4001,3
2001,4,4001,3
2001,12,2001,2
4001,25,2001,3
2001,4,4001,3
2001,14,4001,3
2001,51,2001,3
2001,34,2001,3
4001,74,6000,3
2001,10,2001,3
4001,30,4500,3
4001,46,6000,2
10001,27,10001,3
15000,133,15000,3
2001,128,2001,3
4001,53,6000,3
2001,48,2001,3
4001,7,4001,2
2001,4,2001,3
2001,10,2001,3
8001,116,10001,3
4001,101,2001,3
2001,8,4001,3
2001,39,2001,3
6001,106,3000,3
4001,14,6001,3
4001,26,4001,3
6001,26,6001,3
6001,22,4001,3
2001,60,2001,3
2001,26,4001,3
4001,34,4500,3
8001,41,10001,3
8001,94,8001,3
2001,38,2001,3
2001,42,2001,3
4001,29,4001,3
4001,28,4001,3
10001,25,10000,4
8001,70,10001,3
6001,65,8001,3
2001,9,4001,3
4001,19,4001,3
6001,58,10001,3
4001,39,4001,3
2001,15,4001,3
4001,47,3000,3
10001,223,4001,3
4001,17,4001,3
4001,31,4001,3
2001,18,2001,3
2001,10,2001,3
4001,13,4001,3
6001,39,6001,3
4001,11,2001,3
4001,20,4001,3
8001,65,4001,3
4001,24,4001,3
4001,66,6001,3
4001,27,4001,3
6001,17,10001,3
2001,80,2001,3
4001,45,4001,3
2001,53,4001,3
6001,88,10001,3
6001,41,2001,3
6001,63,4001,3
2001,34,2001,3
2001,18,2001,3
2001,11,2001,3
2001,4,2001,4
2001,11,2001,3
2001,8,4001,3
4001,19,4001,3
8001,79,8001,3
10001,63,10001,3
6001,67,8001,4
4001,65,4500,3
10001,118,10001,3
2001,37,4001,3
2001,10,4001,3
6001,87,10001,3
8001,131,10001,3
4001,40,6001,3
6001,144,10001,3
4001,80,4001,3
8001,74,10001,3
8001,125,8001,3
8001,61,8001,3
4001,33,3000,3
8001,36,6000,3
6001,40,8001,3
4001,74,6000,3
2001,17,2001,3
4001,35,2001,3
4001,5,6001,3
15000,99,15000,3
2001,26,2001,3
6001,15,4001,3
4001,35,4001,4
2001,152,2001,2
4001,48,2001,3
4001,21,4001,3
2001,26,4001,3
2001,3,2001,3
6001,42,6001,4
2001,2,2001,3
4001,26,4001,2
10001,172,10001,3
2001,5,2001,3
8001,123,8001,3
2001,50,2001,3
4001,31,4001,3
2001,10,2001,3
2001,20,2001,3
4001,32,4001,3
2001,37,2001,2
2001,19,2001,2
4001,185,6001,3
4001,87,4001,3
4001,5,4001,3
2001,63,4001,2
8001,68,6000,3
6001,39,4001,3
2001,69,2001,3
2001,12,3000,3
2001,38,2001,3
10001,39,6001,3
2001,54,2001,3
2001,72,4001,3
4001,164,6001,3
2001,50,2001,3
2001,80,2001,3
6001,51,6001,3
6001,41,6001,3
2001,8,2001,3
2001,38,4001,3
2001,3,2001,3
2001,7,2001,3
2001,35,6001,3
4001,47,6001,3
4001,58,6001,3
4001,193,6001,3
2001,28,2001,3
2001,25,4001,3
4001,8,3000,3
4001,80,6001,3
4001,24,4001,3
2001,89,2001,3
2001,150,4001,3
2001,36,2001,3
8001,159,10000,3
8001,8,10001,3
2001,148,4001,3
4001,54,4001,3
6001,31,6001,3
4001,35,4001,3
6001,17,6001,4
10001,43,10001,3
2001,16,4001,3
2001,2,2001,3
2001,43,2001,3
4001,57,2001,3
2001,65,2001,3
10001,39,15000,3
4001,35,6001,3
4001,29,2001,3
4001,71,2001,3
2001,10,2001,3
2001,7,2001,3
4001,10,6001,3
4001,25,6001,3
4001,70,3000,3
8001,18,10001,3
4001,49,2001,3
4001,3,2001,3
8001,31,10001,3
2001,16,4001,3
2001,19,4001,3
2001,24,4500,3
4001,50,4500,3
4001,33,8001,3
2001,5,2001,3
6001,28,10001,3
2001,20,2001,3
6001,27,6001,3
2001,8,6001,3
2001,2,2001,3
4001,24,4001,3
6001,44,6001,3
4001,25,4001,3
6001,25,6001,3
4001,12,4001,3
4001,19,2001,3
10001,67,10001,3
2001,8,4500,3
2001,27,4001,3
6001,61,4001,3
8001,105,8001,3
6001,176,8001,3
2001,13,4001,3
4001,10,2001,3
6001,61,6001,3
2001,9,2001,3
2001,58,2001,3
2001,3,4001,3
2001,84,2001,3
4001,175,6001,3
4001,27,6001,3
2001,18,2001,3
6001,22,6001,3
2001,39,2001,3
2001,5,2001,3
2001,5,4001,3
2001,27,2001,3
4001,15,4001,3
4001,22,8001,3
2001,31,2001,3
2001,18,2001,3
2001,55,4001,3
2001,24,2001,3
2001,4,2001,2
4001,21,6001,3
4001,9,4001,3
4001,7,4001,3
2001,16,3000,3
2001,20,2001,3
2001,41,2001,3
4001,35,4001,3
6001,43,6001,3
4001,4,2001,3
2001,51,4001,2
2001,2,2001,2
10001,57,10001,3
4001,19,4001,3
2001,38,4001,3
4001,80,6001,3
4001,19,4001,3
2001,14,2001,3
4001,8,6001,3
6001,66,6001,3
2001,5,2001,3
2001,2,4001,3
6001,102,6001,3
4001,135,4001,3
4001,36,2001,3
8001,35,8001,3
15000,61,8001,3
2001,11,2001,3
2001,6,2001,3
4001,27,4001,3
6001,34,6000,3
4001,103,4001,3
4001,12,4001,3
4001,74,2001,3
2001,9,2001,3
2001,40,2001,3
2001,40,4001,3
8001,55,6001,3
6001,40,4001,3
4001,22,6001,4
2001,27,2001,3
2001,51,2001,3
10001,28,10001,3
2001,26,4001,3
4001,19,4001,3
4001,150,2001,4
4001,55,4001,3
6001,91,4001,3
4001,46,4001,3
2001,44,4001,3
2001,21,2001,3
2001,46,2001,3
2001,19,2001,3
8001,143,8001,3
2001,2,2001,3
2001,3,2001,3
2001,58,4001,3
2001,52,4001,2
2001,27,2001,3
2001,39,2001,3
2001,15,4001,2
2001,109,2001,3
6001,25,4001,3
4001,62,4001,3
6001,10,6001,3
2001,7,2001,3
4001,26,4001,3
6001,40,8001,3
2001,1,4001,3
2001,90,4001,3
6001,55,6001,3
6001,194,6000,4
2001,93,4001,3
4001,23,4001,3
4001,29,6000,3
6001,55,6001,3
4001,32,4500,3
2001,70,2001,3
4001,32,6001,3
4001,40,4001,3
6001,98,8000,3
2001,11,2001,3
6001,31,6000,3
4001,23,6001,3
6001,30,6001,3
2001,11,2001,3
2001,73,4001,3
4001,15,10001,3
10001,17,10001,3
4001,32,4001,3
6001,12,6001,3
4001,86,4001,3
2001,25,3000,2
6001,39,8001,3
2001,38,2001,2
2001,54,4500,3
2001,7,2001,3
4001,71,4001,3
2001,46,4001,3
2001,20,2001,3
4001,56,4001,3
2001,78,2001,3
2001,68,4001,3
4001,37,6001,3
2001,50,4001,3
4001,19,4001,3
2001,29,2001,3
2001,10,2001,3
2001,145,4001,2
4001,34,6001,3
4001,26,2001,3
4001,11,2001,3
4001,25,2001,4
6001,12,4001,2
2001,4,2001,3
2001,18,15000,3
4001,20,6000,3
2001,42,4001,3
2001,74,2001,3
4001,13,4001,3
2001,12,2001,3
6001,28,10000,3
2001,11,4001,3
2001,64,2001,3
8001,105,10001,3
6001,99,8001,3
2001,8,3000,3
2001,3,2001,2
6001,120,2001,3
4001,6,2001,3
2001,36,2001,3
4001,47,4001,3
6001,79,6001,3
8001,19,6001,3
4001,56,4001,3
4001,10,4001,3
2001,58,2001,3
4001,29,4001,3
6001,16,4001,3
2001,33,6001,3
4001,63,4001,3
6001,113,4001,3
2001,4,2001,3
2001,23,2001,3
2001,12,3000,3
2001,20,2001,3
2001,30,2001,3
2001,5,4001,3
2001,4,2001,3
4001,39,2001,3
2001,13,2001,3
4001,4,2001,3
4001,132,4001,3
4001,62,6000,3
4001,5,2001,3
2001,2,2001,3
2001,5,4001,3
2001,2,2001,3
2001,28,2001,3
2001,48,4001,3
15000,24,4001,3
6001,59,4001,4
2001,170,4001,3
2001,49,4001,3
6001,7,6000,3
4001,45,6000,3
4001,109,4001,3
4001,20,6001,3
2001,12,2001,3
4001,20,3000,3
4001,57,4001,3
2001,7,2001,3
4001,43,6000,3
2001,14,6001,3
2001,19,2001,3
4001,60,4500,3
2001,12,3000,3
4001,159,4001,3
2001,6,2001,3
4001,39,4001,3
2001,12,2001,4
2001,1,2001,3
5500,10,6001,3
2001,8,4001,3
8001,55,10001,3
4001,64,4001,3
2001,41,4001,3
2001,29,2001,3
6001,58,8001,3
2001,20,2001,3
2001,116,2001,3
2001,23,2001,3
2001,31,2001,3
4001,63,2001,3
2001,60,2001,3
4001,28,4001,3
2001,109,3000,3
2001,2,2001,3
2001,4,4001,3
2001,27,2001,3
4001,17,2001,3
2001,33,2001,3
4001,9,4001,2
2001,68,2001,2
4001,8,4001,3
4001,19,4001,3
2001,71,2001,3
2001,12,2001,2
2001,34,4001,3
2001,28,2001,3
4001,61,4001,3
2001,13,2001,3
2001,51,2001,3
2001,4,2001,3
4001,12,4001,3
6001,42,6000,3
2001,26,2001,2
2001,3,2001,3
8001,25,4001,3
4001,4,4001,3
4001,98,4001,3
2001,11,4001,3
6001,56,8001,3
2001,22,2001,3
4001,24,6001,3
8001,22,10001,3
8001,77,8000,2
2001,49,2001,3
4001,25,3000,3
2001,16,2001,3
2001,46,2001,3
8001,264,10001,3
2001,7,2001,3
4001,57,4001,3
10001,74,10001,3
2001,1,4001,3
2001,55,2001,3
2001,19,2001,3
2001,33,4001,3
2001,14,4001,3
2001,38,4001,3
2001,5,2001,3
4001,30,2001,3
2001,8,2001,3
4001,24,6000,3
2001,12,2001,3
4001,98,4001,2
2001,5,4001,3
2001,27,4001,3
4001,13,6000,3
6001,38,6001,3
2001,9,6001,3
6001,62,8000,3
4001,36,4001,3
4001,63,6001,3
4001,14,4001,3
2001,7,4001,3
8001,46,6000,3
2001,26,2001,3
4001,43,4001,3
4001,105,4001,3
2001,27,4001,3
2001,9,2001,3
2001,25,2001,3
2001,28,2001,3
2001,38,2001,3
4001,104,4500,3
2001,349,2001,3
4001,13,6001,3
6001,38,6001,3
3500,41,4001,3
4001,71,4001,3
6001,126,2001,3
6001,14,6000,3
2001,47,2001,3
2001,4,2001,3
2001,158,2001,3
4001,40,4001,3
2001,22,2001,3
6001,107,8000,3
4001,33,3000,3
4001,43,4001,3
2001,25,4001,3
2001,51,4001,2
4001,42,6001,3
2001,180,4001,3
2001,14,2001,3
2001,34,3000,3
2001,18,4001,3
2001,50,3000,3
2001,5,2001,3
4001,29,4001,3
6001,24,8001,3
2001,13,2001,3
2001,21,2001,3
10001,123,8001,3
2001,5,3000,3
2001,76,2001,3
4001,208,3000,3
6001,97,8001,3
2001,12,2001,3
4001,48,4001,3
2001,5,4001,3
4001,91,6001,3
4001,64,4001,3
2001,22,2001,3
2001,16,2001,3
6001,87,6001,3
2001,1,4001,3
6001,93,4001,3
4001,68,3000,3
4001,86,8001,3
4001,9,2001,3
2001,21,2001,3
2001,47,4001,3
2001,35,2001,3
4001,26,2001,3
6001,151,10001,3
6001,103,6001,3
2001,46,2001,3
4001,86,4001,3
2001,5,2001,3
4001,51,6001,3
4001,157,4001,3
4001,28,4001,3
4001,44,4001,3
2001,16,2001,3
2001,54,2001,3
8001,148,10001,3
2001,12,2001,3
4001,56,6001,3
4001,21,2001,3
4001,27,4001,3
2001,14,2001,3
2001,9,2001,3
4001,51,2001,3
4001,7,4001,3
4001,115,4001,3
2001,36,4001,3
2001,41,4001,3
2001,53,6001,3
2001,34,2001,3
4001,27,4001,3
2001,42,2001,3
8001,83,8001,3
4001,20,4001,3
8001,111,8001,3
2001,19,2001,3
4001,174,4001,3
2001,31,2001,2
8001,20,10001,3
6001,51,6001,3
8001,103,6000,3
8001,28,10001,3
2001,10,2001,3
15000,51,10001,3
4001,122,4500,3
6001,419,8001,3
4001,9,2001,3
4001,55,4001,3
2001,4,3000,3
8001,22,6001,3
2001,28,3000,3
6001,12,8000,3
4001,16,4500,3
4001,13,4001,3
4001,56,4001,3
8001,67,10001,3
15000,122,10001,3
4001,47,4001,3
2001,44,2001,3
2001,2,4001,3
6001,41,6001,3
3000,16,4000,3
2001,20,4001,3
2001,8,8001,3
10001,65,10000,3
6001,55,6001,3
6001,54,8001,3
2001,9,4001,3
4001,28,4001,3
2001,19,4001,3
4001,42,4001,3
4001,51,4001,3
2001,49,4001,3
8001,112,6001,3
4001,15,4001,3
4001,38,3000,3
4001,106,4001,3
8001,63,10001,3
8001,45,6001,3
4001,18,4001,3
2001,12,2001,3
2001,2,2001,3
4001,85,4001,3
2001,18,2001,3
2001,9,2001,3
8001,161,8001,3
4001,59,6001,3
4001,30,4001,3
2001,47,2001,3
6001,48,6001,3
2001,64,2001,3
2001,33,4001,3
4001,10,4001,3
2001,5,2001,3
2001,40,2001,3
2001,24,2001,3
8001,64,8001,3
4001,28,6001,3
2001,11,3000,3
6001,49,8001,4
4001,74,6001,3
6001,142,6001,3
2001,54,4001,3
2001,7,2001,3
2001,19,2001,3
2001,11,2001,3
10001,49,15000,3
10001,51,15000,3
2001,11,2001,3
4001,18,4001,3
2001,13,4001,3
2001,13,2001,3
2001,15,2001,3
6001,4,6001,4
2001,1,2001,3
4001,14,6001,3
10001,119,10001,4
2001,8,2001,3
2001,6,2001,3
4001,78,4001,3
2001,28,2001,3
2001,15,2001,3
2001,29,3000,3
6001,26,10001,3
4001,32,4500,3
6001,56,6000,3
2001,15,2001,3
2001,16,2001,3
2001,3,2001,3
4001,36,4001,3
2001,7,2001,3
4001,40,4001,3
2001,35,2001,2
2001,24,2001,3
4001,54,4001,3
2001,52,2001,3
2001,13,3000,3
2001,4,2001,3
10001,42,10001,3
4001,38,4001,3
6001,122,6001,3
2001,41,2001,3
6001,45,4001,3
2001,13,2001,3
2001,9,4001,2
2001,2,2001,3
2001,2,2001,3
2001,8,2001,3
2001,1,2001,3
2001,2,2001,3
4001,6,2001,3
2001,21,2001,3
2001,14,2001,3
2001,16,2001,3
2001,44,2001,3
4001,26,2001,3
2001,3,2001,3
2001,160,2001,3
2001,11,2001,3
2001,3,2001,3
4001,10,4001,3
2001,3,4001,3
6001,41,6001,3
2001,79,4001,3
2001,12,2001,3
2001,8,4001,3
4001,15,4001,3
4001,23,4001,3
2001,2,2001,3
2001,9,2001,3
6001,24,2001,3
2001,22,2001,3
4001,29,4001,3
10001,10,6001,3
2001,12,4001,3
2001,17,2001,3
2001,6,2001,3
2001,14,2001,3
2001,3,2001,3
4001,20,4001,3
2001,30,4001,3
2001,13,2001,3
8001,31,2001,3
2001,33,2001,3
15000,23,15000,4
2001,25,2001,3
2001,12,4001,3
4001,25,2001,3
2001,9,2001,3
4001,59,4001,3
2001,3,2001,3
2001,50,2001,3
4001,132,2001,3
2001,4,2001,2
2001,60,2001,3
4001,30,2001,4
2001,22,4001,4
6001,128,6001,3
8001,81,6001,3
2001,120,4001,3
2001,19,2001,3
4001,61,2001,3
2001,18,2001,3
2001,28,2001,3
2001,44,4001,3
2001,4,2001,3
2001,10,2001,3
2001,5,2001,3
4001,12,2001,3
2001,13,2001,3
2001,62,2001,3
2001,7,6000,3
6001,79,6001,3
6001,28,10001,3
4001,102,4001,2
2001,19,2001,3
2001,5,2001,2
2001,15,2001,2
2001,13,2001,3
4001,48,4001,3
4001,52,2001,3
6001,24,4001,3
10001,8,8001,3
4001,30,2001,3
4001,17,4001,3
6001,74,6001,3
2001,19,2001,3
2001,4,2001,3
4001,90,8000,3
2001,3,2001,3
4001,25,3000,3
2001,4,2001,3
2001,2,2001,2
4001,56,4001,3
4001,39,4001,3
4001,11,2001,3
4001,133,4001,3
2001,20,2001,3
2001,2,2001,3
4001,17,2001,3
4001,26,4001,3
2001,10,2001,3
2001,15,2001,3
4001,61,8001,3
4001,42,4001,3
2001,22,2001,3
4001,28,4001,3
2001,12,2001,3
2001,10,3000,3
2001,7,2001,3
2001,14,2001,3
2001,13,2001,3
2001,11,2001,3
2001,15,2001,3
2001,11,2001,3
4001,19,4001,3
2001,1,2001,2
2001,3,2001,3
2001,16,2001,3
2001,11,2001,3
4001,13,4001,3
4001,11,4001,3
2001,96,2001,3
2001,67,4001,3
2001,11,2001,3
2001,24,2001,3
2001,92,2001,3
4001,25,2001,3
2001,30,2001,3
2001,5,2001,3
8001,85,8001,4
6001,40,8001,4
4001,53,4001,3
2001,24,4001,3
2001,5,2001,3
8001,60,6001,3
6001,8,6001,3
2001,8,4001,3
6001,25,6001,3
2001,5,2001,3
10001,49,15000,3
2001,27,2001,3
8001,42,8001,3
2001,32,2001,3
2001,9,2001,2
2001,47,2001,3
2001,27,4001,3
4001,12,4001,3
2001,44,2001,3
4001,29,6001,3
4001,17,2001,3
4001,36,2001,3
6001,53,4001,3
2001,10,2001,3
2001,30,4001,3
2001,7,2001,3
2001,243,2001,3
2001,4,4001,3
4001,31,6001,3
2001,5,2001,2
2001,37,2001,3
2001,39,2001,3
2001,4,2001,3
2001,10,4001,3
2001,15,2001,3
2001,2,2001,3
4001,315,4001,3
4001,36,4001,2
2001,4,4001,3
2001,4,3000,3
8001,60,8001,3
2001,20,4001,3
2001,18,2001,3
2001,12,4001,3
2001,5,2001,3
4001,30,2001,3
2001,80,2001,3
2001,33,2001,3
2001,23,2001,3
6001,15,6001,3
2001,6,3000,3
4001,7,6001,4
2001,23,2001,3
4001,0,4001,3
6001,7,2001,3
2001,4,2001,3
4001,90,6001,3
10001,6,4001,3
2001,47,2001,3
2001,11,6001,3
6001,51,6001,3
4001,11,4001,3
2001,25,6001,3
8001,36,10000,3
2001,166,2001,3
2001,36,2001,3
2001,170,2001,3
2001,23,2001,3
2001,46,2001,3
